Date,AAPL,AMZN,GOOGL,JPM,KO,MSFT,NVDA,PG,V
2021-01-21,0.036658419912421136,0.013363421550624865,0.0021702577080111585,-0.008384068390711708,0.005546352384951048,0.002808198142072671,0.03753991650308497,-0.0009836121176490797,-0.004223296791673992
2021-01-22,0.016073817230564114,-0.00446331304512726,0.0044634269471468535,-0.00771342070601122,-0.009397470289560728,0.004356200491529627,-0.011177355720543791,-0.007709525585462784,-0.01520900529978475
2021-01-25,0.02768376831920749,0.0005376354551673845,0.0009087768825566389,-0.012482181297858275,0.005980652755652738,0.015843999780747575,-0.004320795421312473,0.0172307977830084,-0.005148093673851606
2021-01-26,0.0016792133110254959,0.009754137082109926,0.00721658963348637,-0.004087140847485959,0.010455195462792055,0.01219882555810381,-0.015966900564006514,0.006427776822584219,0.0051249337174925635
2021-01-27,-0.007683628518957875,-0.02812581228312927,-0.04665222113159728,-0.02827182419424712,-0.015418945415994867,0.0024535252762871718,-0.038518036251566135,-0.03538947391207725,-0.034849725506314266
2021-01-28,-0.03498552597215154,0.0015591193708615059,0.018835231362680283,0.01759733370834371,0.012775362021486103,0.02589095800945529,0.010315173308679482,0.015422975968990338,0.016669043738361422
2021-01-29,-0.03742028717640411,-0.009704654514695155,-0.01394359372444387,-0.01106750315641114,-0.0203456894045837,-0.029171659599601885,-0.00469306871935915,-0.01649285434149972,-0.025072983188163533
2021-02-01,0.0165201292573951,0.042629902924745666,0.03595923482913799,0.007383185771225653,0.006853482792000376,0.033152165611627815,0.019034216318885022,0.005927689754274379,0.026442404199318537
2021-02-02,0.006336642334202391,0.011104214562255077,0.013760637569404377,0.03078241148025529,0.009900871365815078,-0.0005841844742497937,0.024155802371769397,-0.0013957222758268495,0.02142573743076648
2021-02-03,-0.007778348937092061,-0.019961565909300982,0.07282496442324105,0.011451291362272409,-0.003880475333859157,0.01457147696980332,-0.0019363108682809438,0.00124245597997108,-0.006169323174885277
2021-02-04,0.025757751940470808,0.005575845147329783,-0.0025498789064428706,0.0230127962223452,0.004920864947766779,-0.004074119421624722,0.00988506515546872,0.0006202284497234256,0.03918339332698828
2021-02-05,-0.003098035595061166,0.006349415177487883,0.01714037512492883,-0.0019526826773669237,0.013058698813098957,0.0007850857754574392,-0.005360584973791549,0.004185220148103186,-0.002293894162290977
2021-02-08,0.0010968692861885732,-0.008713780773966562,-0.0020634575777549458,0.015654424417139046,0.0054379080124074,0.0011147283309291822,0.06237580303047463,-0.0030872133881191255,-0.0090049812672931
2021-02-09,-0.006573549171966175,-0.00539885256244832,-0.004379783124684122,-0.0039960240880942965,-0.004406756180205251,0.005361685971719599,-0.012154967172747777,-0.003870836802616906,-0.0017885937556216813
2021-02-10,-0.004558695352997799,-0.005573405440383872,0.005343529326766072,0.0005730640204109072,-0.0020123497797737144,-0.003897151940520316,0.03512520659500451,-0.003497244733935201,-0.00038717906181962025
2021-02-11,-0.0019203096827710153,-0.007439273910078148,0.001087891652016948,-0.0027922542193219435,0.01411301556400324,0.0068773959463113155,0.03295135026472673,0.0008579815509328625,0.022025841348627617
2021-02-12,0.0017757909276290285,0.004775969497859078,0.0030065994568140297,0.014216701063844761,0.0077533588486569105,0.0020450244380743055,-0.01898264660850857,-0.005532680052194872,-0.00332274631233187
2021-02-16,-0.016103927768712056,-0.0026726192693009576,0.007479733484731188,0.02407075784544621,-0.008285484289950462,-0.005265537227999051,0.024663679995991616,0.002350590779835793,-0.009811685505799361
2021-02-17,-0.017643799654916692,0.012141589169594624,0.0037521974863414798,0.003111162341049578,-0.002785103742740991,0.004359748328723212,-0.027674144500233644,0.004221404646021165,-0.0018758512941182692
2021-02-18,-0.00863640969701307,0.005920814274298136,-0.0060463774635232115,0.0033768520292178916,0.012766942244892165,-0.001678917877328212,-0.005165670562772506,0.008329477913279426,0.008866993283461966
2021-02-19,0.0012334490160277323,-0.023535055745747435,-0.008072897137744062,0.01669087163181593,-0.01299987027732108,-0.011567506607372824,0.006574957207453824,-0.01860574376669477,-0.02206812148781323
2021-02-22,-0.029799133757912877,-0.021280609604111933,-0.016540482082875396,0.009390780203184068,0.01037709604950332,-0.026808211754420164,-0.038237187638328285,-0.004247838373792279,0.01753525305226633
2021-02-23,-0.0011109382104684817,0.004326059526709614,0.002852581660663711,0.008031093882693074,-0.0017776077636144638,-0.005287604999251405,-0.014889558858869889,0.007425897422109307,0.018193237652150973
2021-02-24,-0.004052233747843359,-0.010946968676518232,0.011499326372979679,0.017595146253629013,0.003363673323906413,0.005487276454252399,0.025243842791193183,0.0010980009987111572,0.03451017518361188
2021-02-25,-0.03478260707255909,-0.03240038681954516,-0.03256533487861546,-0.013571384177933687,-0.010648734969162965,-0.023705016853867167,-0.08217809702560508,-0.00845987199529108,-0.025885264058106983
2021-02-26,0.0022316932151202895,0.011700387973209825,0.0029563766183333673,-0.026524952273819236,-0.02352002734098535,0.014804031773263393,0.030584338837099212,-0.024095416935313363,-0.006362416636258139
2021-03-01,0.053850943989157685,0.017203798394717307,0.02361633028982446,0.022627000203743863,0.018575197739632676,0.01962309371683424,0.009278412401447333,0.006152263194877827,0.019963403349420705
2021-03-02,-0.02089339506211263,-0.016404262105025436,-0.002502817762702003,-0.0032559152794147117,0.004008047743919052,-0.012956928061535367,-0.031462724191839375,-0.003137842203462471,-0.003969919048699144
2021-03-03,-0.024456701454470542,-0.02893170479822993,-0.02570625645775515,0.019332072968363256,-0.002395159177024042,-0.026980764550139424,-0.044867140089275837,-0.005972480437580252,-0.004263993280609557
2021-03-04,-0.015811672028679946,-0.009128157985388907,0.011196063434704362,-0.01536819691652247,-0.0008003611173804659,-0.0036474788906909472,-0.03393286398694817,-0.008200780440425604,-0.015592185960084937
2021-03-05,0.010738186799952754,0.007687481916645478,0.0310433978600253,0.0023243558457870517,0.017020428162612067,0.02147930146854371,0.0073767588731894485,0.03135505348083156,0.018486911499637326
2021-03-08,-0.04167346727201848,-0.016167463748385735,-0.042711985497256744,0.01325290441711724,0.01673549597894164,-0.01817771743666885,-0.06967461169539169,0.010557145727715822,0.022561718029913136
2021-03-09,0.04064967903121208,0.03756837366056898,0.01636864791456616,-0.007062777057378344,-0.015104589331453866,0.02810150175042736,0.08033303437976969,-0.008876112781242451,0.0004085289896151867
2021-03-10,-0.009166789845908352,-0.0017010173123747085,-0.0020437962566796086,0.02173480798908556,0.0114040981254373,-0.005817617535018305,-0.0041530668404878845,0.009193211871220575,0.012751923159746159
2021-03-11,0.016502782467044952,0.018298429776605563,0.031603179277516213,-0.00522155118169787,-0.010886688729735083,0.020265164091873622,0.04212681673895213,-0.0033765888560328694,0.0133529505737211
2021-03-12,-0.007625351186420826,-0.0077402727850476305,-0.024060411382073377,0.011858375922146447,-0.0019817112946799442,-0.0058197499348972,-0.010582242950572196,0.009691802949624906,-0.007914925837607667
2021-03-15,0.024456674607530315,-0.0025279442445658162,0.0021658138853957176,-0.004994873665122301,0.013304086347246447,-0.00398726858747267,0.026077323255341955,0.0032777358128368572,-0.004858431212680481
2021-03-16,0.012742803446950779,0.0033034103914528767,0.014334793491958209,-0.011971989443859576,0.003723362858228718,0.012350569414431467,0.007580737631031509,0.002955644753334097,0.006405003520176145
2021-03-17,-0.0064505137641642785,0.014188848597238346,-0.0008013537964504103,0.010293059249933068,0.00039046135176068475,-0.0028185620394344246,0.003761995040388655,-0.00403284343196042,-0.007476786871086105
2021-03-18,-0.033905010908172994,-0.03435878370750434,-0.029238043702917604,0.016506313304654352,-0.01307568575930751,-0.02666221676125713,-0.04637880045707543,0.002180283615952794,-0.010581807047483238
2021-03-19,-0.004480226670131482,0.015511909856343209,0.0027803351663096,-0.015921423150996428,0.004746186930896457,-0.0016035498615840638,0.009687527610603208,-0.0053611879993590295,-0.06235842115861867
2021-03-22,0.028335703481670915,0.01167821172408301,0.00184022332288869,-0.026878967870047843,0.0037389749693952368,0.024484368606181972,0.026506792223198072,0.016951727984759968,0.005316423453868513
2021-03-23,-0.006888728891191298,0.008560288075996736,0.005239559329791144,-0.010001746602700257,0.007647095151701588,0.006737591687793643,-0.008759015407597603,0.018589785942406678,0.0007212737688715443
2021-03-24,-0.019993541272781634,-0.016073304438495972,-0.0043108948541072944,0.007761329132157879,0.002529938145624744,-0.008923355945447686,-0.03272587635953472,-0.00030176847763330183,-0.0003845329291233268
2021-03-25,0.004163610520736105,-0.013219634289670767,-3.447233342546152e-05,0.012813642213177934,0.00970494148330281,-0.013250696712821086,-0.008522309521384774,0.00694022811940731,-0.00048036020747699304
2021-03-26,0.005141493250084395,0.0018941122432061253,-0.0038032516904283886,0.01665037027226024,0.019607778263219355,0.017818857755671047,0.024251561684210055,0.01475878453549151,0.02673449289180807
2021-03-29,0.0014848590001648176,0.007765307334585803,0.010401227974911276,-0.015539507446846512,0.015271462745383158,-0.00524362299808101,0.008489569913358475,0.015651547868110294,0.004589452978030151
2021-03-30,-0.012274504613668746,-0.006645597502498379,0.00033252162683350406,0.011789137348215295,-0.012999020303238518,-0.014410911011001004,-0.005907894572687478,-0.015410352006023587,-0.012167369396116623
2021-03-31,0.018765710402240954,0.01269600564306872,0.007842864024609097,-0.01456463381178319,-0.008278463487255472,0.01690754357555213,0.03701891491551734,-0.00014770950447540176,-0.0008020971834502566
2021-04-01,0.00695859576142821,0.02162845443110406,0.03261046030006365,0.009722099378312477,-0.0037942380152935495,0.0279086432477178,0.03472348283611382,-0.00849128559345258,0.024228798641640736
2021-04-05,0.023577371556777305,0.02079404593469847,0.04187293468032394,0.005300607262293644,0.005713279459939713,0.027728289022664887,0.01272472670987046,0.016160128763086812,0.010052700545191806
2021-04-06,0.002462197918167597,-0.0009018902147276409,-0.004371524817760486,-0.007030285209909226,0.007195318459917832,-0.004857931851082853,-0.009008011054065568,0.0003665365977254531,-0.0017805919352714694
2021-04-07,0.013390397772526708,0.01723733655641202,0.013475146937347082,0.015667711896375502,0.0016919991962276448,0.008230520274317588,0.02034408215692607,0.001758200280297384,0.002835689676954134
2021-04-08,0.019233709078289918,0.006071242952548017,0.005091521530639076,0.001226450852572336,-0.0030029176368433497,0.013405369195158778,0.01226716569567543,0.0038026144668645845,0.006521558736235944
2021-04-09,0.020251750055774176,0.02209562242522667,0.008993856348737062,0.0074782034900966465,0.0011294858668464691,0.010266501309905252,0.00579727309914535,-0.00648378877891187,0.008246502871930295
2021-04-12,-0.013233250002228303,0.0021321218730274705,-0.011472387783168614,-0.0021116818420959804,0.0031967612625354302,0.00023451069793156698,0.056180577045647606,0.004033031981763857,-0.00471861454743272
2021-04-13,0.024306516692293334,0.006098747605224553,0.004370456519917187,-0.011926901618431351,-0.004873499200815812,0.010081595768993257,0.0309357156517569,-0.013219485255845043,-0.0020319319813607573
2021-04-14,-0.017853050652779312,-0.01970591825597423,-0.0055535334757131904,-0.01869017392735084,-0.00018827296873480392,-0.011218962319857084,-0.025670399914555775,0.0036268365579188444,0.0043435667608870965
2021-04-15,0.0187079121595759,0.013828409714570444,0.019331762302523314,0.006348418912148768,0.004709656055437161,0.015298094517635308,0.05631002234306215,0.012094493616813917,0.019371197199658186
2021-04-16,-0.0025277195599754387,0.006022342354579324,-0.0010940364847448203,0.007426173648692025,0.006563127206467678,0.004778161604283904,-0.013927322676583032,7.267662676091469e-05,0.0005744706839061475
2021-04-19,0.005068366500809995,-0.00806900981526193,0.003070915356161885,-0.0042399470686536045,0.005961081276403046,-0.007670340701678935,-0.03461120540988849,-0.00466287339430238,-0.002738429115083263
2021-04-20,-0.012829991107732197,-0.011067567276491497,-0.004694816505029342,-0.02214233379621,0.0031481382764897425,-0.0018550696280852375,-0.012401086586092624,0.008344803604759754,-0.01111671155332572
2021-04-21,0.0029300375605878504,0.008195669633476843,-0.00028961321868725687,0.008508116346531924,0.00812258438920277,0.0089831493616086,0.012474332079633221,-0.006533498313313513,0.018676296965457917
2021-04-22,-0.011685442725241746,-0.015758395892332966,-0.011337217674848521,-0.021057601764971956,-0.003113130799792807,-0.013086257942381607,-0.03321834848957783,-0.009927886947456277,0.0005275103996091879
2021-04-23,0.018038412890157396,0.00962218974677076,0.021047554658279344,0.019135822902350386,0.0005513659506548585,0.015476072715205236,0.027945767951047307,-0.005125166868536812,0.010678041700786789
2021-04-26,0.0029783125612861117,0.020389780364207244,0.00434801418909192,0.002463330729292279,-0.014870698678193461,0.0015317563277101875,0.013936811189974252,-0.02000901549664258,0.0014783610031867678
2021-04-27,-0.0024496060449473722,0.0024729175512423485,-0.008203658941138059,0.0045829270663448884,-0.0014906656186836065,0.0016058601859623156,-0.006218415499018026,-0.0006095210011806129,-0.0018668475917823502
2021-04-28,-0.006027571391993836,0.012017786731569835,0.029707763515990138,0.006479322314981051,0.00018647084176648399,-0.028285655543184296,-0.006826298269028475,0.0016769817111301766,0.015397237786360929
2021-04-29,-0.0007486153943163654,0.0037039347600635875,0.014293892065598168,0.01944422853175176,0.012502377622018335,-0.008053072838519415,0.0031419079336820754,0.008447377860806737,0.014607132782797239
2021-04-30,-0.01513321980195148,-0.001120636171800582,-0.01640782600822721,-0.008892396520222778,-0.005160429690325041,-0.001307119284712277,-0.020571160830266333,0.006867631113240513,-0.013932473567976666
2021-05-03,0.008215215703844647,-0.023340170719312603,-0.00442741076890818,-0.002925649071801373,0.009262824853496943,-0.0012688423972084806,-0.011509524392376513,0.01184230363192973,-0.00406743656437103
2021-05-04,-0.03538539754870318,-0.022034541333801894,-0.01547111528028322,0.013823554370713698,-0.006241117768380655,-0.016159821610055913,-0.03272283866972581,-0.00340743441363045,-0.0024934579911468635
2021-05-05,0.0019555392233026048,-0.012479432999494278,0.0034420201479372636,0.013120798480007911,-0.0025857357986001084,-0.0053270532646096935,0.007473318876236146,-0.00802736760962397,-0.012153496580828094
2021-05-06,0.012802391577023675,0.010955401769447537,0.009754671098189505,0.02012439404463673,0.010000034263065505,0.013226837203897057,0.004461042778252766,0.012588065309369512,0.009205517991191847
2021-05-07,0.005327480062375933,-0.0044640578502762596,0.006237844510753154,0.0034228811278607107,-0.0005501182324234577,0.010931789870160413,0.019916790856879807,7.395618189143249e-05,0.0034583310606328688
2021-05-10,-0.02580453663835569,-0.03072052637375966,-0.025587494663554367,-0.00012405333434950538,0.007338131381781743,-0.020914302180974564,-0.03689521174437327,0.018645922810444304,-0.026494788987889484
2021-05-11,-0.007410358580409171,0.010474816917876772,-0.009464368813282054,-0.01662321992788729,-0.01074470630172264,-0.003843495709817013,0.0028389979732834636,-0.0049392762570359405,-0.002168572039084271
2021-05-12,-0.024938477010031823,-0.022323796765424953,-0.0307524977413296,-0.006875568479024596,-0.0051547294117572084,-0.029362520416097437,-0.038287691931377266,-0.010584754414535547,-0.021509507276779916
2021-05-13,0.017919748112383838,0.0030235440044839024,0.013084920458559246,0.02572276083268865,0.008697172618692184,0.016861889510974892,-0.0067774997983528484,0.016083637831657782,0.015568919590576602
2021-05-14,0.019844785944882926,0.019430851184491837,0.02213501758888392,0.015541382473991172,0.004036078823638212,0.021067377882227234,0.042278907215496764,0.0021060097861078653,0.014302412211068205
2021-05-17,-0.009258621212076767,0.0147351540352203,0.004626143203515509,0.004024518439980307,-0.0016443893938613563,-0.0119686073111267,-0.005441441122213897,-0.002029165616632911,-0.002203253220774859
2021-05-18,-0.011245644763659524,-0.011653058569779051,-0.011555673444617942,-0.014088806510676122,-0.005490404961957074,-0.008565202436196073,-0.01057129843620841,-0.010237138942011392,-0.0038419650284731155
2021-05-19,-0.0012815976398298234,-0.000148514828115065,0.003991184521926705,-0.007637681530098139,-0.0031286775541140566,0.002474083441968311,0.0035673254593200365,0.0020540762655945066,-0.004344792807832065
2021-05-20,0.021012116027177896,0.004913709794237331,0.015606517667207553,-0.0017381479577757153,0.008861138351698106,0.013820324065406231,0.03887099455169185,0.010248838203143151,0.008237365105042693
2021-05-21,-0.014767105711372852,-0.013732853548741542,-0.005557228104943968,0.011378296424074952,-0.0005490108946342165,-0.005314921422792329,0.025953798802621497,0.0,0.0014573663692807326
2021-05-24,0.01331413442887186,0.013084215261017773,0.029165815415626684,0.005410178940098875,0.0032955597307400275,0.022882184799368543,0.04137288303959119,-0.0002898151624645129,0.011244752124974777
2021-05-25,-0.001573469271865191,0.004332851226203749,0.0007750806883282113,-0.01033369114216709,-0.00018231949976932338,0.0037484535000278374,0.0022898340978461107,0.0034064063714234205,-0.0013082458831751298
2021-05-26,-0.000394017921986789,0.0018747562447005706,0.007380922826881964,-0.00012358579007454296,0.004380078410110233,-0.000913832820634175,0.003339124047881059,-0.002239182088720093,-0.008514360811839317
2021-05-27,-0.012376867665758517,-0.010734558114025683,-0.007406648792702253,0.015571752452411936,0.008359151718275282,-0.008668379515753943,-0.013503216170544619,-0.022733757299082558,-0.0009247978490296571
2021-05-28,-0.00534794021458751,-0.0021794289420000723,-0.002467621832136002,-0.0006692283445934866,-0.003604150169615239,0.00148403455055246,0.0488443981768687,-0.0009631280882220761,0.0019394883507592997
2021-06-01,-0.0026482963147724803,-0.0013714148069622345,0.010323075374843338,0.011020680116311521,-0.0001809371751886335,-0.009131647828268252,0.001231319698631994,-0.014608831133360867,-0.0029476749896856225
2021-06-02,0.0062761225802587806,0.004765962837133042,-0.0044472854920856175,5.997578807925841e-05,0.003979781495751844,-0.000404181802005521,0.03158682863473139,0.004364806619034933,0.01336976475439311
2021-06-03,-0.012154329125272145,-0.014526941142032901,-0.009706456665047214,0.000662438593304504,0.0025225278866205514,-0.006429477537702399,0.011413549642195653,0.017908126014371195,-0.006749137911893688
2021-06-04,0.019022452421810776,0.006027657821926935,0.019590325038148393,0.0016247799512616456,0.010783532359877057,0.020674824784081558,0.035858023841587316,0.0007358197575553227,0.008899047262689974
2021-06-07,7.928737840190436e-05,-0.0025606925929613222,0.00364729122602947,-0.004686115833984483,-0.003556086282221149,0.012041972216280783,0.0023182010429294575,0.003457386220204306,0.005127483166604385
2021-06-08,0.006672041949468799,0.020669153552085318,-0.001606759828017501,-0.003984125855215015,-0.006959345808134176,-0.0048855024717828766,-0.009194610854134977,-0.011581818760820983,0.0031558224201284624
2021-06-09,0.0030771213600322422,0.005220349302289318,0.003960910594571265,-0.012484888896754698,-0.003054796755385114,0.004038564252226262,-0.005428819107550886,-0.0003710381189677703,0.0011205056041507788
2021-06-10,-0.008023252402838743,0.02087684594544914,0.011291840840342848,-0.015588534863985037,0.0077503964852894125,0.014393118949096895,0.00384538224909714,0.007418983436503268,0.007059483501779429
2021-06-11,0.009832512053717712,-0.0008418265339896758,-0.0020245001348302427,-0.0006858138195957597,0.004471498602339308,0.0025269616637035863,0.022969762156045848,-0.0068486391025910365,0.004317058002532237
2021-06-14,0.024578112309170397,0.011067127216432215,0.007698865002083721,-0.016969350031623587,-0.0034086078745592108,0.0077551893576135456,0.010855527228563311,0.0003707348270891586,-0.00374518704900495
2021-06-15,-0.006437845069963699,-0.0002186996793457352,-0.008379238945480538,-0.015167671495845747,-0.0025201678389804583,-0.005887131804360846,-0.012778272068822316,-0.0019274417007053568,-0.004699200054158581
2021-06-16,0.003933895989404412,0.0094941835711142,-0.0053286289873250015,0.007024004683394924,-0.013355159423511287,-0.003793267904718123,0.00122260514065764,-0.013887719836574997,-0.014507886611021759
2021-06-17,0.0126010316597025,0.02166464377780497,0.008039952341450718,-0.02886030910881021,0.005121702637842951,0.013676257589348095,0.04755705659912479,0.009113045565732225,0.01110649540143882
2021-06-18,-0.010091977154351284,-0.0006706583139327593,-0.013409408851464133,-0.025303315563527273,-0.021474127712409752,-0.005634236809936799,-0.000991628829231539,-0.014628064974306687,-0.007495272242526663
2021-06-21,0.014104272102860804,-0.009446804682075038,0.014166074014893448,0.016968640765088194,0.010972812000001664,0.012334853789393696,-0.011347475404369312,0.007876990502091008,0.01696977629081098
2021-06-22,0.012698444085144756,0.01490466106187549,0.004252422415096824,-0.0014621982862510485,0.0036792098560589626,0.010965833356214372,0.024935859777691416,0.0003756588891479229,0.006870901208087643
2021-06-23,-0.0020899467425038454,-0.0004621896804161141,-0.0016635115760565977,0.006058169257681767,-0.008064715601207695,-0.0009038480491599943,0.009027411222579884,-0.0014274330357465503,-0.005298115773286316
2021-06-24,-0.00216909608767224,-0.015622946391951387,0.003054183463043758,0.009197900456661356,0.004989102490250641,0.005353208993334135,0.007779160342910485,0.00067736428282128,0.00664715522294812
2021-06-25,-0.0022488628751572426,-0.013806561613952328,6.946217502967755e-05,0.01009778364523184,-0.0012870759655131403,-0.006262101199144832,-0.00908557590063852,0.014283359916845706,0.004571887784921014
2021-06-28,0.012545954258769143,0.012474089136242261,0.00022451619201024897,0.0018171486500790923,-0.0011046072500130455,0.013961106047444272,0.050128509145279665,0.002964684114042937,-0.013610467208060917
2021-06-29,0.011500425340471576,0.0012340341405479016,-0.002150504941688336,-0.0012307816825386508,-0.007371981825369911,0.00997320495083831,0.0020892445792346503,-0.006798691937337398,0.00794563133710291
2021-06-30,0.004621380337545888,-0.0023143032508132766,-0.0014965916193251383,0.009082738766433618,0.004641707222136526,-0.0018421413532829778,-0.0012108884139795384,0.003943501515200731,-0.009027405857490178
2021-07-01,0.0022631096638932036,-0.0020900020900020966,0.002907755765092057,0.009901072834173519,-0.0027720778682143177,0.0025840132690184703,0.010473582468377929,0.002297636660744784,0.005688216944725211
2021-07-02,0.019596554863263727,0.022723749230608936,0.02297359954953082,-0.0009604666634357439,0.0040771162619599455,0.022275266207674393,0.013605724573414024,0.004879973836150686,0.014799167029751148
2021-07-06,0.014718056981055438,0.04692710742205475,0.007444720909259184,-0.016791842060115414,-0.00553707115128943,3.606565037150844e-05,0.010323569296722068,0.000588710360908129,0.004064861040703915
2021-07-07,0.017955537291173274,0.005669564076709488,0.002250493825630473,0.0011731960797485286,0.008166260106667211,0.008175493208334439,-0.015785906989495446,0.007501302243157593,0.001669509427473237
2021-07-08,-0.009199576524352326,0.009422227593882448,-0.011306665005083594,-0.017253549829613912,-0.003497870545219217,-0.008966709637938886,-0.02302236487788545,-0.00014608748569144847,-0.014124978557113366
2021-07-09,0.013055087162736845,-0.003234704202571881,0.0037947419720751885,0.031999398688121516,0.006096586325071485,0.00187447169103927,0.007411045178816078,0.0003649359828223897,0.007860939368528053
2021-07-12,-0.0042038660973946484,-0.00021234814297532711,0.011607836479032185,0.014316065110870024,0.00036715129801545565,-0.002230678358930427,0.023054653950460136,0.0008028472703864864,-0.002516032047514938
2021-07-13,0.007889432636739357,-0.011076947823728367,0.002882440279349918,-0.014873488143347324,0.009911876834200806,0.01319779524261655,-0.012797130485000308,-0.0012396520941727607,0.018833772154580597
2021-07-14,0.024100168943355094,0.0011747744165069296,0.007032242206853612,-0.0034051047026566472,0.02253705030278197,0.0054452513973992644,-0.020172793703330805,0.007373626340719808,0.015019463656619214
2021-07-15,-0.004492055119915461,-0.013711143174944485,-0.009607250657762467,0.002191884628039098,0.003199704623964905,-0.005238869533969015,-0.044112074271793644,0.008552366249501953,0.010407177652460353
2021-07-16,-0.014075818717516508,-0.01585423166667732,-0.0002755983217836988,-0.022835175251187834,-0.0007086935190333543,-0.0009963481799893925,-0.04245697134889814,0.009701019906642738,-0.001730214986266354
2021-07-19,-0.02691447145740422,-0.006727030092302577,-0.018839011523499538,-0.03251958687806222,-0.011879451500480642,-0.013321109202991233,0.034070256894523254,-0.0004983846285455673,-0.031073528319097488
2021-07-20,0.025974043009936887,0.0066486136498793424,0.013096184337781702,0.018643576573936782,0.0017943823021304706,0.008338816305502927,-0.008932292496220962,-0.005340250065175134,0.00952535470693272
2021-07-21,-0.005131910208299173,0.003361110852517335,0.010613333394882352,0.02104035454983877,0.012896319690795632,0.007446545140360694,0.042875354203647964,-0.0035076138518389532,0.003955514330642451
2021-07-22,0.009628566682691853,0.014735635895966048,0.006840377665007669,-0.012625836208988273,-0.001414705414576778,0.016844589972562662,0.009479926471833489,-0.0038315710680123516,0.0019697717627582545
2021-07-23,0.011989291982914763,0.005115384934792466,0.0357689709437512,-0.001921367701563148,0.009562430853822912,0.01233648109855201,-0.0018374266155980479,0.014441011579490404,0.019988743153413147
2021-07-26,0.002894546073542781,0.01180863619816197,0.007668464158661292,0.006704810738749067,0.0008771222778420906,-0.002140457029428333,-0.013498483973567454,0.0035054534168024176,0.004939280800441592
2021-07-27,-0.01490033780411748,-0.019846876786293155,-0.01592883446754767,-0.0013190607543734911,0.0035051899009397314,-0.008683251845460593,-0.004457412085800749,0.004063648849506496,0.0027171616425905043
2021-07-28,-0.012195974602682846,0.0010837371680696428,0.03179679990868367,0.001650809791073904,-0.009081451964285447,-0.0011168654708451076,0.015358401508317465,-0.014838639875403126,-0.015900762017548864
2021-07-29,0.004552517476861695,-0.008373940689987869,-0.00232554812266883,0.008569576587022842,0.0054635233851279,0.000978061174701006,0.008152408257599886,0.005188645143406889,0.003968544424824083
2021-07-30,0.0015104504632230675,-0.07564890713277761,-0.007740537630304689,-0.007973969586502982,-0.00035063281587799366,-0.005549607558598013,-0.00828993644952336,0.019715910920695245,-0.006171292509670745
2021-08-02,-0.002331277811833621,0.0011690369463182027,0.0009501077904059407,-0.004019032435660597,-0.0026301443310703387,-0.000315988102755016,0.012872604752869776,-0.002460672748420656,-0.026827347976408622
2021-08-03,0.012644341239163248,0.01043374884144277,0.005750603159040191,0.011378124496245867,0.0007032864658387261,0.008075445414291949,0.0032909599776802523,0.014589978648611446,-0.01121863840326387
2021-08-04,-0.0027822241985135943,-0.0034222398904129037,-0.0037196114919209045,-0.010792044092010622,-0.014406302276125382,-0.002124590589682507,0.02316390523971812,-0.010559389821278464,-0.0017714936631827438
2021-08-05,0.0007486518703103684,0.006340362999381677,0.008332946613748948,0.012628911024691103,0.007130191539398645,0.010505549193174257,0.017905152495607535,0.0004915135076859478,0.014957629860314903
